date,state,total,phase2,mysj,call,web,children,elderly,comorb,oku
2021-11-04,Melaka,761007,231812,738409,476,22122,95563,114928,173765,26248
2021-11-04,Negeri Sembilan,984727,302504,950312,590,33825,111391,151290,229470,28086
2021-11-04,Pahang,1167462,336059,1070405,556,96501,154322,170322,249095,29360
2021-11-04,Perak,1863257,610709,1744334,1417,117506,209320,341316,446613,46018
2021-11-04,Perlis,192934,69665,178944,171,13819,21746,32613,55724,5681
2021-11-04,Pulau Pinang,1546712,434406,1512891,782,33039,161067,234526,305963,38431
2021-11-04,Sabah,1921385,419902,1846805,315,74265,236247,187372,310114,31210
2021-11-04,Sarawak,1965451,576467,1704624,425,260402,236316,299399,423760,30694
2021-11-04,Selangor,5819829,1392788,5719829,2326,97674,630615,620240,1039304,137107
2021-11-04,Terengganu,850249,227026,793388,323,56538,131349,101273,176364,21183
2021-11-04,W.P. Kuala Lumpur,2164815,526687,2127722,1119,35974,183416,259700,373443,51629
2021-11-04,W.P. Labuan,73811,18620,68876,15,4920,9218,6771,14683,1404
2021-11-04,W.P. Putrajaya,104286,24344,102877,36,1373,15179,5207,21341,2047
2021-11-05,Johor,3274724,877642,3148060,1165,125499,397207,446975,621289,89655
2021-11-05,Kedah,1571451,484597,1489942,854,80655,212793,238164,368149,42653
2021-11-05,Kelantan,1078255,314362,995317,417,82521,156952,157777,236262,26600
2021-11-05,Melaka,761007,231812,738409,476,22122,95563,114928,173765,26248
2021-11-05,Negeri Sembilan,984727,302504,950312,590,33825,111391,151290,229470,28086
2021-11-05,Pahang,1167462,336059,1070405,556,96501,154322,170322,249095,29360
2021-11-05,Perak,1863257,610709,1744334,1417,117506,209320,341316,446613,46018
2021-11-05,Perlis,192934,69665,178944,171,13819,21746,32613,55724,5681
2021-11-05,Pulau Pinang,1546712,434406,1512891,782,33039,161067,234526,305963,38431
2021-11-05,Sabah,1921385,419902,1846805,315,74265,236247,187372,310114,31210
2021-11-05,Sarawak,1965451,576467,1704624,425,260402,236316,299399,423760,30694
2021-11-05,Selangor,5819829,1392788,5719829,2326,97674,630615,620240,1039304,137107
2021-11-05,Terengganu,850249,227026,793388,323,56538,131349,101273,176364,21183
2021-11-05,W.P. Kuala Lumpur,2164815,526687,2127722,1119,35974,183416,259700,373443,51629
2021-11-05,W.P. Labuan,73811,18620,68876,15,4920,9218,6771,14683,1404
2021-11-05,W.P. Putrajaya,104286,24344,102877,36,1373,15179,5207,21341,2047
2021-11-06,Johor,3276198,877771,3149579,1164,125455,397879,447044,621346,89685
2021-11-06,Kedah,1571831,484668,1490354,853,80624,212993,238202,368181,42668
2021-11-06,Kelantan,1078624,314423,995752,415,82457,157106,157808,236285,26617
2021-11-06,Melaka,761211,231832,738626,476,22109,95690,114935,173769,26258
2021-11-06,Negeri Sembilan,984959,302542,950568,590,33801,111511,151311,229486,28094
2021-11-06,Pahang,1167708,336113,1070699,556,96453,154405,170349,249118,29367
2021-11-06,Perak,1863870,610819,1745030,1406,117434,209602,341383,446646,46039
2021-11-06,Perlis,192967,69675,178983,171,13813,21762,32617,55729,5684
2021-11-06,Pulau Pinang,1547405,434484,1513596,782,33027,161496,234565,305996,38450
2021-11-06,Sabah,1922461,420006,1847895,315,74251,236686,187424,310162,31228
2021-11-06,Sarawak,1965994,576556,1705331,425,260238,236589,299434,423812,30722
2021-11-06,Selangor,5821775,1392996,5721811,2324,97640,631765,620318,1039416,137159
2021-11-06,Terengganu,850499,227056,793653,323,56523,131500,101288,176375,21190
2021-11-06,W.P. Kuala Lumpur,2165641,526763,2128564,1118,35959,183896,259739,373475,51637
2021-11-06,W.P. Labuan,73819,18621,68884,15,4920,9220,6772,14684,1404
2021-11-06,W.P. Putrajaya,104303,24345,102896,36,1371,15193,5208,21341,2047
2021-11-07,Johor,3277876,877943,3151285,1163,125428,398727,447120,621442,89715
2021-11-07,Kedah,1572316,484761,1490888,847,80581,213240,238253,368233,42689
2021-11-07,Kelantan,1079079,314506,996268,415,82396,157280,157846,236334,26634
2021-11-07,Melaka,761388,231859,738807,475,22106,95802,114946,173784,26263
2021-11-07,Negeri Sembilan,985191,302573,950828,587,33776,111654,151327,229501,28095
2021-11-07,Pahang,1168000,336167,1071021,554,96425,154536,170366,249148,29381
2021-11-07,Perak,1864463,610919,1745694,1404,117365,209922,341435,446690,46055
2021-11-07,Perlis,193001,69681,179020,171,13810,21781,32618,55732,5686
2021-11-07,Pulau Pinang,1548207,434570,1514404,781,33022,162042,234601,306051,38472
2021-11-07,Sabah,1923399,420105,1848845,315,74239,237075,187482,310208,31243
2021-11-07,Sarawak,1966579,576697,1706121,424,260034,236821,299516,423898,30741
2021-11-07,Selangor,5823763,1393196,5723823,2323,97617,633063,620410,1039535,137200
2021-11-07,Terengganu,850789,227087,793975,322,56492,131672,101299,176396,21196
2021-11-07,W.P. Kuala Lumpur,2166364,526840,2129298,1117,35949,184386,259776,373502,51660
2021-11-07,W.P. Labuan,73834,18627,68902,15,4917,9227,6775,14690,1405
2021-11-07,W.P. Putrajaya,104333,24351,102927,36,1370,15217,5209,21347,2048
2021-11-08,Johor,3279514,878115,3152976,1163,125375,399374,447199,621520,89765
2021-11-08,Kedah,1572743,484839,1491359,846,80538,213421,238294,368274,42706
2021-11-08,Kelantan,1079535,314573,996778,415,82342,157469,157875,236374,26650
2021-11-08,Melaka,761592,231886,739032,472,22088,95910,114958,173798,26271
2021-11-08,Negeri Sembilan,985526,302632,951180,584,33762,111806,151355,229531,28107
2021-11-08,Pahang,1168332,336215,1071404,552,96376,154655,170385,249168,29395
2021-11-08,Perak,1865214,611041,1746531,1400,117283,210229,341492,446726,46089
2021-11-08,Perlis,193037,69696,179060,170,13807,21792,32625,55741,5690
2021-11-08,Pulau Pinang,1549108,434671,1515339,778,32991,162622,234650,306100,38495
2021-11-08,Sabah,1924495,420232,1849973,315,74207,237494,187563,310265,31257
2021-11-08,Sarawak,1967180,576828,1706889,424,259867,237081,299595,423977,30763
2021-11-08,Selangor,5826123,1393458,5726215,2322,97586,634572,620513,1039707,137246
2021-11-08,Terengganu,851150,227125,794359,322,56469,131905,101310,176420,21205
2021-11-08,W.P. Kuala Lumpur,2167263,526948,2130215,1112,35936,184939,259827,373561,51677
2021-11-08,W.P. Labuan,73850,18632,68920,15,4915,9235,6778,14692,1406
2021-11-08,W.P. Putrajaya,104351,24352,102944,36,1371,15228,5209,21348,2048
2021-11-09,Johor,3281043,878280,3154583,1161,125299,399947,447276,621592,89803
2021-11-09,Kedah,1573224,484924,1491876,846,80502,213648,238344,368312,42722
2021-11-09,Kelantan,1079967,314658,997253,415,82299,157646,157918,236410,26670
2021-11-09,Melaka,761797,231910,739257,472,22068,96011,114965,173817,26275
2021-11-09,Negeri Sembilan,985786,302666,951470,582,33734,111931,151371,229549,28110
2021-11-09,Pahang,1168668,336261,1071782,552,96334,154772,170395,249188,29413
2021-11-09,Perak,1865987,611153,1747372,1400,117215,210493,341560,446776,46102
2021-11-09,Perlis,193072,69699,179104,170,13798,21803,32626,55742,5690
2021-11-09,Pulau Pinang,1549870,434758,1516135,778,32957,163072,234686,306149,38516
2021-11-09,Sabah,1925425,420350,1850931,314,74180,237808,187626,310316,31281
2021-11-09,Sarawak,1967784,576949,1707686,422,259676,237286,299665,424049,30772
2021-11-09,Selangor,5828598,1393742,5728742,2320,97536,636071,620637,1039870,137303
2021-11-09,Terengganu,851460,227182,794687,322,56451,132111,101326,176454,21215
2021-11-09,W.P. Kuala Lumpur,2168137,527072,2131101,1110,35926,185439,259891,373641,51693
2021-11-09,W.P. Labuan,73872,18635,68946,15,4911,9245,6780,14692,1407
2021-11-09,W.P. Putrajaya,104380,24357,102971,36,1373,15247,5209,21353,2049
2021-11-10,Johor,3282459,878425,3156046,1161,125252,400499,447338,621681,89833
2021-11-10,Kedah,1573694,485011,1492385,846,80463,213812,238390,368352,42739
2021-11-10,Kelantan,1080298,314714,997631,415,82252,157789,157938,236449,26681
2021-11-10,Melaka,762049,231942,739530,472,22047,96152,114982,173835,26281
2021-11-10,Negeri Sembilan,986083,302722,951795,581,33707,112052,151397,229580,28121
2021-11-10,Pahang,1169030,336307,1072190,550,96290,154919,170413,249209,29425
2021-11-10,Perak,1866652,611258,1748122,1399,117131,210735,341620,446799,46129
2021-11-10,Perlis,193117,69709,179157,170,13790,21817,32629,55750,5691
2021-11-10,Pulau Pinang,1550539,434842,1516826,778,32935,163393,234730,306191,38532
2021-11-10,Sabah,1926541,420481,1852077,314,74150,238146,187691,310369,31315
2021-11-10,Sarawak,1968287,577080,1708360,421,259506,237452,299733,424127,30797
2021-11-10,Selangor,5830573,1393996,5730780,2318,97475,637199,620734,1040015,137365
2021-11-10,Terengganu,851752,227231,795012,322,56418,132284,101344,176483,21224
2021-11-10,W.P. Kuala Lumpur,2168845,527151,2131830,1108,35907,185833,259922,373682,51712
2021-11-10,W.P. Labuan,73888,18637,68964,15,4909,9250,6781,14694,1408
2021-11-10,W.P. Putrajaya,104398,24359,102993,36,1369,15261,5210,21354,2049
2021-11-11,Johor,3283822,878588,3157486,1161,125175,400940,447417,621762,89880
2021-11-11,Kedah,1574128,485088,1492875,844,80409,213975,238427,368395,42748
2021-11-11,Kelantan,1080638,314780,998002,415,82221,157935,157969,236483,26695
2021-11-11,Melaka,762263,231989,739755,472,22036,96229,115010,173860,26284
2021-11-11,Negeri Sembilan,986335,302746,952071,581,33683,112160,151415,229591,28121
2021-11-11,Pahang,1169389,336345,1072591,550,96248,155048,170429,249231,29432
2021-11-11,Perak,1867313,611372,1748846,1398,117069,211011,341684,446844,46155
2021-11-11,Perlis,193160,69726,179204,170,13786,21832,32638,55763,5693
2021-11-11,Pulau Pinang,1551110,434914,1517431,778,32901,163681,234767,306224,38545
2021-11-11,Sabah,1927446,420593,1853013,314,74119,238433,187759,310419,31339
2021-11-11,Sarawak,1968767,577179,1709000,421,259346,237600,299779,424192,30818
2021-11-11,Selangor,5832334,1394213,5732592,2317,97425,638151,620816,1040154,137403
2021-11-11,Terengganu,852034,227282,795316,322,56396,132392,101368,176508,21237
2021-11-11,W.P. Kuala Lumpur,2169532,527232,2132531,1107,35894,186199,259961,373725,51727
2021-11-11,W.P. Labuan,73896,18637,68973,15,4908,9253,6781,14693,1408
2021-11-11,W.P. Putrajaya,104420,24366,103015,36,1369,15267,5211,21359,2050
2021-11-12,Johor,3285127,878736,3158858,1161,125108,401445,447500,621835,89904
2021-11-12,Kedah,1574495,485140,1493296,842,80357,214114,238463,368408,42753
2021-11-12,Kelantan,1080945,314834,998357,415,82173,158057,158001,236507,26708
2021-11-12,Melaka,762463,232020,739977,470,22016,96326,115026,173874,26287
2021-11-12,Negeri Sembilan,986625,302797,952403,581,33641,112289,151442,229607,28131
2021-11-12,Pahang,1169734,336395,1072983,547,96204,155166,170452,249252,29445
2021-11-12,Perak,1867959,611455,1749601,1394,116964,211287,341743,446860,46177
2021-11-12,Perlis,193203,69734,179255,170,13778,21843,32642,55769,5696
2021-11-12,Pulau Pinang,1551647,434991,1517988,778,32881,163948,234804,306268,38565
2021-11-12,Sabah,1928340,420697,1853930,314,74096,238760,187814,310478,31360
2021-11-12,Sarawak,1969275,577258,1709654,421,259200,237796,299821,424225,30831
2021-11-12,Selangor,5834034,1394446,5734352,2317,97365,639041,620913,1040300,137452
2021-11-12,Terengganu,852240,227311,795545,321,56374,132512,101382,176525,21243
2021-11-12,W.P. Kuala Lumpur,2170157,527309,2133183,1107,35867,186542,260004,373765,51734
2021-11-12,W.P. Labuan,73918,18642,68996,15,4907,9267,6784,14697,1409
2021-11-12,W.P. Putrajaya,104443,24370,103038,36,1369,15279,5213,21362,2050
2021-11-13,Johor,3286277,878887,3160063,1161,125053,401857,447578,621892,89938
2021-11-13,Kedah,1574852,485196,1493701,841,80310,214273,238505,368429,42761
2021-11-13,Kelantan,1081234,314874,998690,415,82129,158177,158023,236528,26715
2021-11-13,Melaka,762611,232059,740135,469,22007,96382,115047,173892,26295
2021-11-13,Negeri Sembilan,986853,302834,952661,581,33611,112400,151464,229619,28138
2021-11-13,Pahang,1169940,336430,1073236,547,96157,155242,170469,249268,29449
2021-11-13,Perak,1868554,611567,1750315,1391,116848,211488,341817,446895,46199
2021-11-13,Perlis,193230,69742,179284,170,13776,21855,32645,55773,5698
2021-11-13,Pulau Pinang,1552062,435054,1518420,775,32867,164153,234844,306290,38575
2021-11-13,Sabah,1929171,420821,1854788,314,74069,239070,187884,310533,31391
2021-11-13,Sarawak,1969715,577345,1710206,420,259089,237961,299870,424252,30849
2021-11-13,Selangor,5835351,1394635,5735712,2313,97326,639676,621006,1040400,137493
2021-11-13,Terengganu,852404,227335,795736,321,56347,132588,101396,176538,21246
2021-11-13,W.P. Kuala Lumpur,2170709,527371,2133750,1105,35854,186810,260042,373792,51751
2021-11-13,W.P. Labuan,73947,18645,69028,15,4904,9277,6784,14698,1411
2021-11-13,W.P. Putrajaya,104458,24370,103053,36,1369,15288,5213,21362,2050
2021-11-14,Johor,3287362,879024,3161213,1160,124989,402276,447648,621943,89972
2021-11-14,Kedah,1575193,485252,1494080,840,80273,214418,238534,368456,42776
2021-11-14,Kelantan,1081597,314957,999100,415,82082,158313,158065,236577,26727
2021-11-14,Melaka,762705,232073,740242,469,21994,96431,115055,173903,26296
2021-11-14,Negeri Sembilan,987037,302870,952868,581,33588,112489,151484,229641,28141
2021-11-14,Pahang,1170135,336458,1073468,547,96120,155313,170487,249274,29454
2021-11-14,Perak,1868955,611637,1750768,1388,116799,211646,341855,446916,46216
2021-11-14,Perlis,193253,69748,179315,170,13768,21864,32647,55778,5698
2021-11-14,Pulau Pinang,1552474,435110,1518855,775,32844,164376,234868,306317,38588
2021-11-14,Sabah,1929875,420895,1855524,313,74038,239359,187920,310567,31403
2021-11-14,Sarawak,1970159,577424,1710788,420,258951,238134,299901,424305,30862
2021-11-14,Selangor,5836552,1394779,5736956,2311,97285,640313,621072,1040487,137520
2021-11-14,Terengganu,852619,227372,795969,320,56330,132694,101414,176559,21255
2021-11-14,W.P. Kuala Lumpur,2171190,527446,2134241,1105,35844,187056,260079,373825,51768
2021-11-14,W.P. Labuan,73962,18648,69043,15,4904,9281,6786,14700,1412
2021-11-14,W.P. Putrajaya,104471,24370,103066,36,1369,15297,5213,21362,2050
2021-11-15,Johor,3288376,879145,3162266,1159,124951,402567,447721,622000,89990
2021-11-15,Kedah,1575541,485331,1494471,840,80230,214556,238578,368490,42794
2021-11-15,Kelantan,1081934,315014,999469,415,82050,158428,158089,236620,26745
2021-11-15,Melaka,762848,232104,740402,469,21977,96479,115076,173914,26298
2021-11-15,Negeri Sembilan,987253,302909,953104,580,33569,112570,151509,229656,28145
2021-11-15,Pahang,1170371,336489,1073746,547,96078,155391,170502,249289,29461
2021-11-15,Perak,1869466,611725,1751347,1387,116732,211845,341914,446958,46227
2021-11-15,Perlis,193279,69756,179351,170,13758,21874,32652,55779,5698
2021-11-15,Pulau Pinang,1552961,435180,1519365,774,32822,164620,234915,306352,38596
2021-11-15,Sabah,1930668,421000,1856324,313,74031,239649,187975,310615,31421
2021-11-15,Sarawak,1970555,577510,1711328,420,258807,238273,299951,424355,30880
2021-11-15,Selangor,5838010,1394977,5738465,2309,97236,641050,621165,1040585,137556
2021-11-15,Terengganu,852809,227395,796175,320,56314,132794,101423,176573,21263
2021-11-15,W.P. Kuala Lumpur,2171754,527525,2134814,1105,35835,187317,260119,373869,51783
2021-11-15,W.P. Labuan,73986,18654,69070,15,4901,9291,6790,14703,1412
2021-11-15,W.P. Putrajaya,104483,24372,103080,36,1367,15304,5213,21363,2051
2021-11-16,Johor,3289503,879279,3163467,1158,124878,402889,447790,622076,90009
2021-11-16,Kedah,1575883,485409,1494842,838,80203,214687,238620,368524,42816
2021-11-16,Kelantan,1082266,315076,999834,415,82017,158558,158115,236659,26761
2021-11-16,Melaka,762998,232145,740565,469,21964,96525,115101,173932,26305
2021-11-16,Negeri Sembilan,987480,302946,953351,580,33549,112645,151529,229668,28154
2021-11-16,Pahang,1170638,336539,1074053,547,96038,155479,170520,249316,29479
2021-11-16,Perak,1869977,611809,1751928,1386,116663,212031,341961,446989,46242
2021-11-16,Perlis,193304,69761,179374,170,13760,21879,32654,55783,5699
2021-11-16,Pulau Pinang,1553436,435252,1519855,774,32807,164831,234953,306387,38612
2021-11-16,Sabah,1931493,421104,1857165,313,74015,239947,188029,310665,31443
2021-11-16,Sarawak,1970974,577601,1711884,420,258670,238416,299994,424408,30895
2021-11-16,Selangor,5839493,1395178,5739982,2306,97205,641760,621250,1040716,137595
2021-11-16,Terengganu,853004,227425,796395,320,56289,132897,101438,176588,21268
2021-11-16,W.P. Kuala Lumpur,2172457,527603,2135530,1105,35822,187674,260159,373915,51799
2021-11-16,W.P. Labuan,74039,18664,69125,15,4899,9310,6798,14709,1413
2021-11-16,W.P. Putrajaya,104509,24376,103108,36,1365,15320,5212,21367,2052
2021-11-17,Johor,3290776,879421,3164841,1156,124779,403280,447855,622145,90036
2021-11-17,Kedah,1576266,485475,1495280,838,80148,214834,238655,368557,42830
2021-11-17,Kelantan,1082555,315125,1000168,415,81972,158653,158145,236682,26773
2021-11-17,Melaka,763154,232181,740746,468,21940,96585,115121,173949,26313
2021-11-17,Negeri Sembilan,987739,302991,953641,577,33521,112752,151559,229682,28160
2021-11-17,Pahang,1170900,336575,1074350,546,96004,155564,170531,249334,29491
2021-11-17,Perak,1870444,611899,1752481,1383,116580,212173,342017,447010,46256
2021-11-17,Perlis,193329,69761,179407,170,13752,21886,32655,55783,5699
2021-11-17,Pulau Pinang,1553934,435343,1520383,772,32779,165049,235007,306436,38623
2021-11-17,Sabah,1932204,421207,1857896,313,73995,240209,188084,310714,31464
2021-11-17,Sarawak,1971430,577698,1712470,418,258542,238581,300043,424472,30917
2021-11-17,Selangor,5841020,1395368,5741569,2302,97149,642530,621343,1040812,137636
2021-11-17,Terengganu,853230,227462,796640,320,56270,133010,101452,176619,21269
2021-11-17,W.P. Kuala Lumpur,2173060,527691,2136163,1103,35794,187945,260206,373966,51820
2021-11-17,W.P. Labuan,74061,18665,69150,15,4896,9321,6798,14710,1413
2021-11-17,W.P. Putrajaya,104527,24379,103127,36,1364,15332,5213,21369,2053
2021-11-18,Johor,3291981,879569,3166127,1153,124701,403589,447941,622224,90061
2021-11-18,Kedah,1576637,485529,1495691,836,80110,214971,238690,368584,42842
2021-11-18,Kelantan,1082844,315181,1000496,415,81933,158745,158173,236715,26783
2021-11-18,Melaka,763270,232210,740879,467,21924,96628,115142,173962,26314
2021-11-18,Negeri Sembilan,987968,303029,953908,574,33486,112857,151578,229697,28167
2021-11-18,Pahang,1171156,336606,1074640,545,95971,155674,170541,249339,29502
2021-11-18,Perak,1870941,612016,1753079,1382,116480,212333,342094,447074,46266
2021-11-18,Perlis,193358,69768,179440,170,13748,21894,32659,55784,5700
2021-11-18,Pulau Pinang,1554373,435421,1520850,770,32753,165223,235050,306471,38648
2021-11-18,Sabah,1932911,421314,1858622,313,73976,240450,188146,310764,31477
2021-11-18,Sarawak,1971775,577764,1712937,417,258421,238698,300068,424503,30936
2021-11-18,Selangor,5842485,1395571,5743091,2298,97096,643225,621446,1040922,137675
2021-11-18,Terengganu,853439,227503,796875,319,56245,133114,101468,176645,21276
2021-11-18,W.P. Kuala Lumpur,2173605,527772,2136726,1102,35777,188183,260242,374001,51843
2021-11-18,W.P. Labuan,74085,18669,69176,15,4894,9328,6804,14711,1412
2021-11-18,W.P. Putrajaya,104547,24384,103148,36,1363,15344,5215,21373,2053
2021-11-19,Johor,3293097,879670,3167309,1153,124635,403880,447998,622249,90080
2021-11-19,Kedah,1576949,485592,1496045,835,80069,215056,238730,368622,42850
2021-11-19,Kelantan,1083116,315242,1000810,415,81891,158842,158202,236751,26796
2021-11-19,Melaka,763388,232232,741016,466,21906,96663,115157,173970,26315
2021-11-19,Negeri Sembilan,988196,303092,954162,574,33460,112916,151603,229736,28190
2021-11-19,Pahang,1171393,336637,1074916,544,95933,155755,170557,249351,29510
2021-11-19,Perak,1871470,612102,1753717,1382,116371,212484,342152,447094,46276
2021-11-19,Perlis,193381,69772,179471,170,13740,21903,32660,55786,5703
2021-11-19,Pulau Pinang,1554708,435464,1521208,769,32731,165362,235074,306486,38659
2021-11-19,Sabah,1933662,421414,1859392,313,73957,240751,188208,310805,31492
2021-11-19,Sarawak,1972147,577828,1713406,417,258324,238812,300101,424539,30948
2021-11-19,Selangor,5843831,1395748,5744495,2298,97038,643848,621530,1041013,137713
2021-11-19,Terengganu,853581,227519,797035,318,56228,133200,101475,176652,21278
2021-11-19,W.P. Kuala Lumpur,2174081,527838,2137221,1099,35761,188364,260274,374042,51858
2021-11-19,W.P. Labuan,74102,18674,69195,15,4892,9336,6809,14711,1412
2021-11-19,W.P. Putrajaya,104571,24388,103171,36,1364,15354,5217,21377,2053
2021-11-20,Johor,3294175,879801,3168461,1152,124562,404188,448072,622290,90120
2021-11-20,Kedah,1577217,485638,1496346,835,80036,215152,238760,368636,42855
2021-11-20,Kelantan,1083363,315277,1001089,415,81859,158927,158222,236766,26800
2021-11-20,Melaka,763492,232253,741137,466,21889,96696,115171,173977,26318
2021-11-20,Negeri Sembilan,988355,303125,954345,574,33436,112965,151619,229752,28203
2021-11-20,Pahang,1171540,336670,1075091,544,95905,155799,170564,249366,29526
2021-11-20,Perak,1871871,612171,1754198,1382,116291,212591,342191,447122,46284
2021-11-20,Perlis,193402,69777,179497,170,13735,21912,32662,55787,5706
2021-11-20,Pulau Pinang,1555049,435503,1521570,768,32711,165517,235094,306508,38663
2021-11-20,Sabah,1934260,421495,1860009,313,73938,240976,188257,310844,31500
2021-11-20,Sarawak,1972486,577890,1713836,417,258233,238948,300129,424581,30959
2021-11-20,Selangor,5844670,1395856,5745367,2298,97005,644221,621587,1041061,137741
2021-11-20,Terengganu,853725,227555,797194,318,56213,133264,101497,176672,21284
2021-11-20,W.P. Kuala Lumpur,2174435,527883,2137584,1098,35753,188491,260308,374054,51867
2021-11-20,W.P. Labuan,74111,18674,69205,15,4891,9339,6809,14711,1412
2021-11-20,W.P. Putrajaya,104585,24390,103185,36,1364,15363,5217,21379,2053
2021-11-21,Johor,3295255,879939,3169607,1152,124496,404485,448141,622344,90152
2021-11-21,Kedah,1577471,485694,1496628,833,80010,215239,238788,368663,42871
2021-11-21,Kelantan,1083611,315318,1001378,414,81819,159024,158238,236782,26815
2021-11-21,Melaka,763593,232272,741245,466,21882,96731,115185,173985,26321
2021-11-21,Negeri Sembilan,988485,303159,954508,573,33404,113024,151637,229757,28207
2021-11-21,Pahang,1171716,336690,1075306,544,95866,155859,170572,249371,29532
2021-11-21,Perak,1872222,612217,1754613,1380,116229,212701,342218,447135,46294
2021-11-21,Perlis,193423,69785,179521,170,13732,21919,32667,55790,5707
2021-11-21,Pulau Pinang,1555392,435558,1521933,768,32691,165683,235127,306527,38673
2021-11-21,Sabah,1934873,421549,1860645,313,73915,241230,188296,310860,31510
2021-11-21,Sarawak,1972830,577960,1714265,417,258148,239058,300166,424614,30978
2021-11-21,Selangor,5845555,1395992,5746272,2297,96986,644648,621648,1041136,137766
2021-11-21,Terengganu,853876,227575,797359,318,56199,133340,101502,176685,21287
2021-11-21,W.P. Kuala Lumpur,2174792,527924,2137953,1098,35741,188664,260335,374068,51871
2021-11-21,W.P. Labuan,74123,18676,69218,15,4890,9344,6812,14710,1412
2021-11-21,W.P. Putrajaya,104590,24390,103190,36,1364,15369,5217,21379,2053
2021-11-22,Johor,3296380,880072,3170783,1152,124445,404762,448213,622401,90182
2021-11-22,Kedah,1577779,485746,1496975,832,79972,215334,238819,368686,42878
2021-11-22,Kelantan,1083856,315363,1001664,414,81778,159104,158261,236803,26825
2021-11-22,Melaka,763743,232292,741426,464,21853,96781,115197,173998,26327
2021-11-22,Negeri Sembilan,988692,303215,954748,572,33372,113089,151668,229779,28223
2021-11-22,Pahang,1171927,336714,1075557,544,95826,155903,170584,249385,29534
2021-11-22,Perak,1872670,612288,1755138,1375,116157,212820,342263,447144,46311
2021-11-22,Perlis,193445,69789,179548,170,13727,21928,32667,55794,5708
2021-11-22,Pulau Pinang,1555852,435637,1522428,765,32659,165861,235177,306561,38686
2021-11-22,Sabah,1935460,421625,1861243,313,73904,241390,188340,310891,31523
2021-11-22,Sarawak,1973264,578041,1714810,417,258037,239185,300209,424673,30991
2021-11-22,Selangor,5846701,1396169,5747444,2296,96961,645111,621732,1041240,137797
2021-11-22,Terengganu,854039,227609,797533,318,56188,133411,101520,176708,21290
2021-11-22,W.P. Kuala Lumpur,2175279,527995,2138450,1097,35732,188851,260374,374105,51885
2021-11-22,W.P. Labuan,74147,18681,69243,15,4889,9355,6816,14712,1412
2021-11-22,W.P. Putrajaya,104608,24390,103208,36,1364,15376,5217,21379,2053
2021-11-23,Johor,3297537,880196,3172018,1151,124368,405047,448279,622440,90214
2021-11-23,Kedah,1578036,485786,1497269,832,79935,215412,238843,368714,42882
2021-11-23,Kelantan,1084076,315401,1001916,413,81747,159183,158283,236818,26830
2021-11-23,Melaka,763879,232323,741572,464,21843,96814,115216,174011,26334
2021-11-23,Negeri Sembilan,988874,303241,954967,571,33336,113143,151682,229778,28229
2021-11-23,Pahang,1172172,336754,1075838,543,95791,155964,170605,249405,29546
2021-11-23,Perak,1873142,612368,1755696,1372,116074,212906,342314,447173,46330
2021-11-23,Perlis,193462,69794,179566,170,13726,21935,32671,55798,5708
2021-11-23,Pulau Pinang,1556213,435684,1522831,765,32617,165986,235206,306583,38690
2021-11-23,Sabah,1936019,421705,1861822,313,73884,241551,188394,310926,31537
2021-11-23,Sarawak,1973642,578106,1715277,417,257948,239275,300248,424709,31001
2021-11-23,Selangor,5847838,1396354,5748623,2294,96921,645534,621804,1041348,137840
2021-11-23,Terengganu,854201,227632,797713,318,56170,133474,101527,176722,21292
2021-11-23,W.P. Kuala Lumpur,2175730,528061,2138914,1096,35720,189011,260417,374126,51899
2021-11-23,W.P. Labuan,74157,18684,69260,15,4882,9358,6818,14713,1413
2021-11-23,W.P. Putrajaya,104618,24392,103218,36,1364,15380,5218,21380,2053
2021-11-24,Johor,3298752,880310,3173288,1150,124314,405259,448350,622487,90228
2021-11-24,Kedah,1578303,485845,1497574,831,79898,215495,238876,368737,42898
2021-11-24,Kelantan,1084297,315431,1002165,413,81719,159259,158298,236836,26834
2021-11-24,Melaka,764001,232352,741717,464,21820,96848,115236,174025,26338
2021-11-24,Negeri Sembilan,989086,303282,955208,571,33307,113214,151706,229801,28240
2021-11-24,Pahang,1172372,336785,1076069,543,95760,156007,170615,249426,29557
2021-11-24,Perak,1873646,612449,1756281,1369,115996,213007,342373,447197,46344
2021-11-24,Perlis,193485,69798,179594,170,13721,21943,32673,55801,5710
2021-11-24,Pulau Pinang,1556587,435750,1523230,764,32593,166107,235246,306606,38705
2021-11-24,Sabah,1936544,421760,1862365,313,73866,241683,188425,310948,31549
2021-11-24,Sarawak,1973980,578178,1715716,417,257847,239352,300287,424745,31011
2021-11-24,Selangor,5849049,1396513,5749872,2293,96884,645954,621888,1041445,137853
2021-11-24,Terengganu,854329,227653,797863,318,56148,133522,101539,176732,21298
2021-11-24,W.P. Kuala Lumpur,2176200,528130,2139404,1096,35700,189168,260466,374151,51909
2021-11-24,W.P. Labuan,74174,18690,69278,15,4881,9360,6821,14717,1413
2021-11-24,W.P. Putrajaya,104629,24395,103229,36,1364,15386,5218,21383,2053
2021-11-25,Johor,3300090,880435,3174695,1148,124247,405534,448417,622547,90257
2021-11-25,Kedah,1578538,485890,1497856,831,79851,215551,238904,368760,42904
2021-11-25,Kelantan,1084496,315467,1002391,413,81692,159323,158310,236854,26844
2021-11-25,Melaka,764125,232372,741854,463,21808,96874,115250,174034,26343
